work_date,hours,cost,employee_id,employee_name,role,hourly_rate,branch_code,branch_name,currency
2024-05-14,5.46,167.13,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-14,8.33,189.84,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-14,7.44,162.64,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-15,7.34,184.45,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-15,4.85,151.76,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-15,6.36,160.14,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-15,5.44,108.04,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-15,4.5,104.31,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-15,6.68,143.02,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-15,6.61,171.4,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-15,7.41,229.56,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-15,4.24,129.79,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-15,4.42,100.73,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-15,6.78,148.21,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-16,7.89,198.28,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-16,4.59,99.1,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-16,4.16,130.17,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-16,5.22,121.0,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-16,8.83,189.05,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-16,8.53,221.18,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-16,6.29,194.86,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-16,8.56,262.02,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-16,8.11,184.83,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-16,5.56,121.54,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-17,8.46,212.6,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-17,6.6,142.49,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-17,5.43,169.9,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-17,5.08,127.91,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-17,5.86,116.38,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-17,7.44,172.46,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-17,6.8,145.59,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-17,7.84,203.29,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-17,7.97,246.91,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-17,5.05,154.58,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-17,5.23,114.33,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-18,7.63,163.36,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-18,7.35,227.7,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-18,7.77,237.84,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-19,6.23,134.51,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-19,5.74,144.53,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-19,7.27,168.52,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-19,5.33,114.12,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-19,7.21,186.96,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-19,7.94,243.04,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-19,7.89,179.81,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-19,5.31,116.08,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-20,7.33,184.57,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-20,8.8,203.98,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-20,8.4,217.81,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-20,4.35,134.76,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-20,8.9,272.43,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-20,4.77,108.71,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-21,7.98,200.54,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-21,7.64,239.06,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-21,8.98,226.12,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-21,6.06,120.35,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-21,4.69,108.71,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-21,4.71,100.84,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-21,5.47,141.84,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-21,8.75,267.84,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-21,6.74,153.6,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-21,6.45,141.0,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-22,7.81,196.27,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-22,8.77,189.34,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-22,8.04,251.57,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-22,6.56,165.18,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-22,7.12,152.44,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-22,8.41,218.07,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-22,7.51,171.15,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-22,8.31,181.66,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-23,7.68,193.0,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-23,7.81,168.62,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-23,4.81,121.12,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-23,6.4,127.1,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-23,5.33,123.55,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-23,5.82,124.61,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-23,8.92,231.3,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-23,7.38,225.9,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-23,8.37,190.75,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-23,6.88,150.4,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-24,5.17,129.92,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-24,7.31,228.73,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-24,4.64,116.84,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-24,7.68,152.52,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-24,4.58,98.06,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-24,4.83,149.63,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-24,4.98,152.44,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-24,7.73,168.98,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-25,8.45,180.91,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-25,4.27,132.28,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-26,8.36,180.49,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-26,4.11,128.6,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-26,4.98,125.4,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-26,5.18,102.87,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-26,5.75,123.11,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-26,6.13,187.64,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-26,4.91,107.33,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-27,5.68,142.74,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-27,6.44,201.51,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-27,8.91,206.53,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-27,5.15,110.26,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-27,6.38,197.65,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-27,5.1,156.11,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-27,8.01,175.1,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-28,6.52,204.01,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-28,6.67,167.95,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-28,6.93,179.69,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-28,6.11,189.29,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-28,8.41,257.43,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-28,6.39,145.63,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-28,8.87,193.9,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-29,7.65,165.16,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-29,6.33,125.71,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-29,6.97,161.56,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-29,6.71,143.66,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-29,5.45,168.84,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-29,5.41,165.6,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-29,6.42,140.34,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-30,7.95,199.78,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-30,4.03,87.01,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-30,4.99,156.14,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-30,8.9,224.1,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-30,4.14,82.22,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-30,6.37,147.66,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-30,7.05,182.81,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-30,4.8,148.7,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-30,7.12,217.94,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-30,6.42,146.31,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-30,7.22,157.83,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-31,8.36,210.09,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-31,6.67,208.7,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-31,4.35,109.53,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-05-31,7.81,167.21,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-31,7.67,198.88,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-31,6.47,200.44,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-05-31,5.91,180.91,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-01,5.82,146.26,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-01,5.88,126.95,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-01,8.31,192.63,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-01,6.03,156.36,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-02,5.96,149.77,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-02,4.87,122.63,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-02,8.5,168.81,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-02,4.6,106.63,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-02,7.34,157.15,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-02,5.41,123.29,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-02,5.8,126.79,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-03,4.26,107.05,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-03,7.8,168.4,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-03,4.06,80.63,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-03,7.29,168.98,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-03,6.89,147.51,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-03,7.27,188.51,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-03,6.69,207.26,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-03,4.8,146.93,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-04,6.67,167.62,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-04,5.24,113.13,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-04,5.72,178.98,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-04,7.01,176.51,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-04,6.26,124.32,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-04,6.89,147.51,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-04,7.03,217.79,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-04,6.98,213.66,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-04,6.31,143.8,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-05,5.63,141.48,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-05,5.47,118.1,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-05,4.96,155.2,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-05,4.02,101.22,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-05,5.77,114.59,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-05,5.75,133.28,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-05,7.24,155.01,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-05,4.21,109.17,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-05,4.19,129.81,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-05,4.12,93.89,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-06,8.04,202.05,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-06,4.74,148.31,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-06,8.37,259.3,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-06,6.34,144.49,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-07,4.91,123.39,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-07,6.03,130.19,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-07,7.23,226.23,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-07,6.47,162.91,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-07,8.8,174.77,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-07,6.86,159.01,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-07,7.69,164.64,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-07,8.92,231.3,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-07,6.86,212.52,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-07,8.38,256.51,3SC-MAL-E010,Employee 010,Shift Lead,30.61,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-07,4.09,93.21,3SC-MAL-E011,Employee 011,Cashier,22.79,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-07,8.96,195.87,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-08,6.8,170.88,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-08,5.68,143.02,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-08,4.94,98.11,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-08,5.92,137.23,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-08,8.25,176.63,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-08,7.27,158.92,3SC-MAL-E012,Employee 012,Cashier,21.86,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-09,5.54,139.22,3SC-DTN-E001,Employee 001,Barista,25.13,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-09,4.31,85.6,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-09,8.82,204.45,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-09,5.95,127.39,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-09,4.47,115.91,3SC-MAL-E008,Employee 008,Barista,25.93,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-10,4.73,102.12,3SC-DTN-E002,Employee 002,Barista,21.59,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-10,5.46,170.84,3SC-DTN-E003,Employee 003,Shift Lead,31.29,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-10,7.84,197.41,3SC-DTN-E004,Employee 004,Shift Lead,25.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-10,8.13,161.46,3SC-DTN-E005,Employee 005,Cashier,19.86,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-10,6.78,157.16,3SC-DTN-E006,Employee 006,Cashier,23.18,3SC-DTN,3 Star Coffee - Downtown,SAR
2024-06-10,8.17,174.92,3SC-MAL-E007,Employee 007,Barista,21.41,3SC-MAL,3 Star Coffee - Mall,SAR
2024-06-10,6.72,208.19,3SC-MAL-E009,Employee 009,Shift Lead,30.98,3SC-MAL,3 Star Coffee - Mall,SAR
